,RNTC,Tprobe,Tcalc,A,B,C,T1,R1,T2,R2,T3,R3
34,42730.483271375466,26.4288,26.71552566155958,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
35,42898.324022346365,26.41629,26.560623411224867,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
36,42898.324022346365,26.33176,26.560623411224867,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
37,42898.324022346365,26.33072,26.560623411224867,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
38,43066.79104477612,26.24927,26.418554500528103,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
39,43066.79104477612,26.23505,26.418554500528103,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
40,43066.79104477612,26.23355,26.418554500528103,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
41,43066.79104477612,26.138,26.418554500528103,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
42,43235.88785046729,26.1377,26.28927894686103,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
43,43235.88785046729,26.04834,26.28927894686103,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
44,43405.61797752809,26.04083,26.172760478384077,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
45,43405.61797752809,26.04056,26.172760478384077,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
46,43575.98499061914,26.0365,26.068966508027586,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
47,43575.98499061914,25.94858,26.068966508027586,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
48,43575.98499061914,25.94327,26.068966508027586,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
49,43746.99248120301,25.94354,25.97786811015652,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
50,43575.98499061914,25.94336,26.068966508027586,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
51,43746.99248120301,25.93262,25.97786811015652,-0.3489559088621823,0.04933064687192209,-0.00014329006862041617,25.89944,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
52,43746.99248120301,25.85083,25.850830000000826,-0.3138902838321695,0.044382199386704464,-0.0001286905755820185,25.85083,43746.99248120301,27.6842,41900.552486187844,29.59512,40764.0
53,43746.99248120301,25.8461,25.8461000000043,-0.31258411278504783,0.04419787303210901,-0.00012814675424436693,25.8461,43746.99248120301,27.6842,41900.552486187844,29.59512,40764.0
54,43746.99248120301,25.84598,25.845980000000395,-0.312550974715681,0.04419319660053585,-0.00012813295728473449,25.84598,43746.99248120301,27.6842,41900.552486187844,29.59512,40764.0
55,43746.99248120301,25.84592,25.845919999998557,-0.312534405671014,0.04419085838334038,-0.0001281260588007616,25.84592,43746.99248120301,27.6842,41900.552486187844,29.59512,40764.0
56,43918.64406779661,25.84512,25.845119999997735,-0.33593054756046065,0.04749251290675285,-0.00013786698913775082,25.84512,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
57,43918.64406779661,25.82602,25.826020000008725,-0.3313494449236739,0.04684602946882385,-0.00013595965749895326,25.82602,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
58,43918.64406779661,25.7869,25.78689999999966,-0.321964751831889,0.045521665197836694,-0.00013205236192547517,25.7869,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
59,43918.64406779661,25.75397,25.75397000000362,-0.31406310468771836,0.04440658779921107,-0.0001287625291512281,25.75397,43918.64406779661,27.6842,41900.552486187844,29.59512,40764.0
